com.samsung.shealth.activity.day_summary,6233003,3
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
5476,3865112,,1206000,2021-02-01 02:22:50.226,2021-01-31 03:00:00.743,60,1206000,105,3432.2107,265.07196,f8c5ee40-c8e9-4356-9d9e-f2fc690c2820.extra_data.json,yfgkJHa6g4,22080,com.sec.android.app.shealth,2637032,28200000,f8c5ee40-c8e9-4356-9d9e-f2fc690c2820,1612051200000,
8618,5248399,,0,2020-01-10 01:55:01.120,2020-01-09 09:27:42.621,60,480000,145,6434.7275,366.97003,c7178108-8787-4ec7-a7fa-50e8cd27d32b.extra_data.json,yfgkJHa6g4,2400,com.sec.android.app.shealth,5245999,22200000,c7178108-8787-4ec7-a7fa-50e8cd27d32b,1578528000000,
12926,8053828,,0,2020-03-05 03:00:00.751,2020-03-04 03:00:00.392,60,300000,223,9446.88,590.4799,25726af9-cce2-40e9-9161-43a8340243d5.extra_data.json,yfgkJHa6g4,9767,com.sec.android.app.shealth,8044061,30960000,25726af9-cce2-40e9-9161-43a8340243d5,1583280000000,
5653,3735020,,0,2020-06-03 02:16:51.125,2020-06-02 03:00:00.427,60,240000,103,4268.07,240.63,f8ee8043-f6fe-4095-85cf-3a87a8a78649.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,3735020,26820000,f8ee8043-f6fe-4095-85cf-3a87a8a78649,1591056000000,
6755,4409873,,0,2020-11-09 03:00:01.374,2020-11-08 03:00:00.458,60,240000,121,5042.578,268.66998,2ff6d770-db9b-48be-8d31-6487904bb4d8.extra_data.json,yfgkJHa6g4,7496,com.sec.android.app.shealth,4402377,29940000,2ff6d770-db9b-48be-8d31-6487904bb4d8,1604793600000,
850,566149,,0,2020-08-07 02:58:36.107,2020-08-06 03:00:00.531,60,43355,15,622.4499,34.049995,1e16b381-10f6-493e-9c26-9d6ac2da28f9.extra_data.json,yfgkJHa6g4,1200,com.sec.android.app.shealth,564949,29880000,1e16b381-10f6-493e-9c26-9d6ac2da28f9,1596672000000,
11590,8035208,,2288000,2021-02-02 03:16:20.511,2021-02-01 03:00:00.660,60,1619000,221,10054.237,697.8607,f6bf2c56-cfdc-4111-9dcf-022495f0df4f.extra_data.json,yfgkJHa6g4,1114548,com.sec.android.app.shealth,4632660,27900000,f6bf2c56-cfdc-4111-9dcf-022495f0df4f,1612137600000,
2860,1720676,,0,2020-01-11 03:07:15.515,2020-01-10 03:00:00.616,60,540000,46,2186.3901,114.999985,425b846d-acf6-475d-93b6-3fc8bb367b54.extra_data.json,yfgkJHa6g4,1600,com.sec.android.app.shealth,1719076,31680000,425b846d-acf6-475d-93b6-3fc8bb367b54,1578614400000,
10136,5707094,,0,2020-03-06 00:03:48.175,2020-03-05 03:00:00.567,60,1266760,158,8359.566,546.0636,b0a316d3-3bc3-4d7d-a5cc-cea90eda683a.extra_data.json,yfgkJHa6g4,1263760,com.sec.android.app.shealth,4443334,23580000,b0a316d3-3bc3-4d7d-a5cc-cea90eda683a,1583366400000,
1429,950740,,0,2020-06-04 02:54:10.453,2020-06-03 03:00:01.612,60,35351,25,1068.49,63.889996,d36cc250-9c35-4a72-8087-ff53e9109a9a.extra_data.json,yfgkJHa6g4,3600,com.sec.android.app.shealth,947140,33300000,d36cc250-9c35-4a72-8087-ff53e9109a9a,1591142400000,
1042,694747,,0,2020-08-08 01:47:17.143,2020-08-07 03:00:00.676,60,42688,18,757.0901,43.84,64404a41-5f67-4ed3-ac2b-b8ae236ed25d.extra_data.json,yfgkJHa6g4,400,com.sec.android.app.shealth,694347,33540000,64404a41-5f67-4ed3-ac2b-b8ae236ed25d,1596758400000,
1416,943671,,0,2020-11-10 02:48:02.898,2020-11-09 03:00:01.003,60,47090,25,1041.2601,58.030006,4a97fc40-5e56-42a8-9553-2554a7e7bf57.extra_data.json,yfgkJHa6g4,1200,com.sec.android.app.shealth,942471,28740000,4a97fc40-5e56-42a8-9553-2554a7e7bf57,1604880000000,
13516,9970599,,4261000,2021-02-03 00:34:03.821,2021-02-02 03:00:01.594,60,3032000,275,28412.213,911.46295,b9741ddb-3e8a-44d8-b269-c1ad8814e296.extra_data.json,yfgkJHa6g4,14646,com.sec.android.app.shealth,5694953,24180000,b9741ddb-3e8a-44d8-b269-c1ad8814e296,1612224000000,
6618,4242198,,0,2020-01-12 03:00:01.069,2020-01-11 03:00:00.393,60,480000,116,5022.7583,273.06995,ea7908cd-e0cf-49fe-b46c-7e39649f9709.extra_data.json,yfgkJHa6g4,4800,com.sec.android.app.shealth,4237398,30060000,ea7908cd-e0cf-49fe-b46c-7e39649f9709,1578700800000,
9870,6109197,,0,2020-03-07 01:38:29.573,2020-03-06 03:00:00.732,60,480000,168,7483.56,439.52,85fcd5a9-57e6-442e-8192-8f942e78abde.extra_data.json,yfgkJHa6g4,65101,com.sec.android.app.shealth,6044096,23340000,85fcd5a9-57e6-442e-8192-8f942e78abde,1583452800000,
3677,2372946,,0,2020-06-05 02:48:19.107,2020-06-04 03:00:00.555,60,180000,65,2804.6602,150.24004,95c7dca7-5e85-4d79-8cb4-123073e74b73.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,2372946,29220000,95c7dca7-5e85-4d79-8cb4-123073e74b73,1591228800000,
9144,5296324,,1302000,2021-02-04 02:11:02.342,2021-02-03 03:00:00.655,60,1740000,145,10790.922,571.94305,f700ccfb-7835-4879-85c0-0b69d86786c9.extra_data.json,yfgkJHa6g4,1552335,com.sec.android.app.shealth,2441989,25680000,f700ccfb-7835-4879-85c0-0b69d86786c9,1612310400000,
1114,743038,,0,2020-08-08 23:48:40.650,2020-08-08 03:00:00.728,60,40687,20,808.76,44.24,21db5958-c4d6-40c6-acce-cb1ef5cd00d7.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,743038,36420000,21db5958-c4d6-40c6-acce-cb1ef5cd00d7,1596844800000,
1838,1225412,,0,2020-11-11 03:00:01.292,2020-11-10 03:00:00.682,60,44689,33,1334.51,75.43,6b962dd4-0472-4efa-a555-7f4dbf704c94.extra_data.json,yfgkJHa6g4,800,com.sec.android.app.shealth,1224612,30180000,6b962dd4-0472-4efa-a555-7f4dbf704c94,1604966400000,
2734,1823548,,0,2020-03-08 02:35:41.799,2020-03-07 03:00:00.507,60,60000,50,2042.3802,115.540016,46734b4a-1b89-46a1-b7c4-1df4528af58b.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1823548,32700000,46734b4a-1b89-46a1-b7c4-1df4528af58b,1583539200000,
7174,5006116,,3575000,2021-05-07 03:01:01.977,2021-05-06 03:00:01.747,60,3475000,136,22615.59,615.92755,894f66d1-72f1-4f1c-bf87-ddada1c8626b.extra_data.json,yfgkJHa6g4,8014,com.sec.android.app.shealth,1423102,13020000,894f66d1-72f1-4f1c-bf87-ddada1c8626b,1620259200000,
1724,1149908,,0,2020-06-06 02:25:01.020,2020-06-05 03:00:00.296,60,60000,31,1285.0999,73.72002,ce9e6278-8712-4cfa-92f0-01428c54a9f8.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1149908,34560000,ce9e6278-8712-4cfa-92f0-01428c54a9f8,1591315200000,
1468,979156,,0,2021-02-05 02:41:00.531,2021-02-04 03:00:00.684,60,30682,26,1123.9562,54.309364,ddb60459-f74e-4905-8906-c83e71d17dca.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,979156,26160000,ddb60459-f74e-4905-8906-c83e71d17dca,1612396800000,
5659,3695413,,0,2020-08-10 00:51:42.905,2020-08-09 03:00:00.884,60,180000,101,4141.821,250.63004,f0e26163-0a01-40e4-8f4f-6c8f51b25ce1.extra_data.json,yfgkJHa6g4,1200,com.sec.android.app.shealth,3694213,34320000,f0e26163-0a01-40e4-8f4f-6c8f51b25ce1,1596931200000,
1248,832416,,0,2020-06-07 03:00:01.066,2020-06-06 03:00:00.732,60,38019,21,926.5299,53.52001,14da753c-640f-432b-aef3-2f172a941e68.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,832416,33060000,14da753c-640f-432b-aef3-2f172a941e68,1591401600000,
4010,2580065,,0,2020-03-09 01:38:22.605,2020-03-08 03:00:01.509,60,180000,70,3033.9202,179.30997,90194b58-3a63-4b48-a2be-e7076878b6a2.extra_data.json,yfgkJHa6g4,72268,com.sec.android.app.shealth,2507797,34920000,90194b58-3a63-4b48-a2be-e7076878b6a2,1583625600000,
8242,4912134,,1426000,2021-05-08 02:35:03.694,2021-05-07 03:00:01.033,60,1837000,135,7831.1426,587.1879,cb5d74ce-81d2-4d28-9ef2-7e0c8b1c5cd3.extra_data.json,yfgkJHa6g4,1521591,com.sec.android.app.shealth,1964543,19980000,cb5d74ce-81d2-4d28-9ef2-7e0c8b1c5cd3,1620345600000,
2449,1631080,,0,2020-11-12 01:59:40.519,2020-11-11 03:00:00.931,60,60000,45,1801.13,97.12001,7cbe1e99-0849-4b6e-92b3-8ea36bc56625.extra_data.json,yfgkJHa6g4,3600,com.sec.android.app.shealth,1627480,29220000,7cbe1e99-0849-4b6e-92b3-8ea36bc56625,1605052800000,
11036,7452741,,5184000,2021-02-06 02:12:42.124,2021-02-05 03:00:00.729,60,5184000,205,31043.664,1729.0874,b97a8784-34f5-4184-b06b-0a3800a40e0f.extra_data.json,yfgkJHa6g4,5600,com.sec.android.app.shealth,2263141,27300000,b97a8784-34f5-4184-b06b-0a3800a40e0f,1612483200000,
1538,1025846,,0,2020-06-08 02:46:29.541,2020-06-07 03:00:00.799,60,45356,28,1152.84,64.88,9e7175f0-64e0-4cc0-90d5-8682163dd687.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1025846,36660000,9e7175f0-64e0-4cc0-90d5-8682163dd687,1591488000000,
10794,6535825,,0,2020-03-10 02:05:51.123,2020-03-09 03:00:00.431,60,420000,180,8141.373,477.02,0d453fbf-a91a-4123-b0ff-bc4b34b90ae8.extra_data.json,yfgkJHa6g4,80938,com.sec.android.app.shealth,6454887,23280000,0d453fbf-a91a-4123-b0ff-bc4b34b90ae8,1583712000000,
892,590425,,0,2020-08-11 03:00:01.811,2020-08-10 03:00:00.686,60,45356,15,672.37,42.760002,ab0f7971-c40d-4816-b438-d18aadfede7b.extra_data.json,yfgkJHa6g4,6800,com.sec.android.app.shealth,583625,29940000,ab0f7971-c40d-4816-b438-d18aadfede7b,1597017600000,
864,576288,,0,2020-11-13 02:55:23.441,2020-11-12 03:00:00.604,60,47357,15,611.63995,34.79,cb81ba32-ccb0-4823-b2a3-4abe867e8b3f.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,576288,29460000,cb81ba32-ccb0-4823-b2a3-4abe867e8b3f,1605139200000,
8373,6553575,,3606000,2021-05-09 02:55:02.943,2021-05-08 03:00:02.832,60,2860000,180,22380.486,1052.863,e84065b7-307a-43c4-8f61-95d388113f34.extra_data.json,yfgkJHa6g4,22400,com.sec.android.app.shealth,2925175,18120000,e84065b7-307a-43c4-8f61-95d388113f34,1620432000000,
7874,4291006,,526000,2021-02-07 01:54:04.100,2021-02-06 03:00:00.591,60,1831000,118,8379.1875,541.02527,0ba47b76-1789-4096-ba6f-3ca424779d13.extra_data.json,yfgkJHa6g4,1783795,com.sec.android.app.shealth,1981211,28740000,0ba47b76-1789-4096-ba6f-3ca424779d13,1612569600000,
928,617374,,0,2020-06-09 00:01:41.240,2020-06-08 03:00:00.366,60,60000,16,723.94006,43.26,4a75398e-a2e0-4f02-9c93-f1525664d0b0.extra_data.json,yfgkJHa6g4,2400,com.sec.android.app.shealth,614974,31320000,4a75398e-a2e0-4f02-9c93-f1525664d0b0,1591574400000,
8242,4978964,,0,2020-03-11 03:00:00.741,2020-03-10 03:00:00.475,60,300000,136,6151.5396,375.59988,2df50eec-9998-40d4-86c3-22d37b71e4ce.extra_data.json,yfgkJHa6g4,105168,com.sec.android.app.shealth,4873796,23220000,2df50eec-9998-40d4-86c3-22d37b71e4ce,1583798400000,
8565,11041043,,10219000,2021-02-08 01:55:06.771,2021-02-07 03:00:00.687,60,10219000,305,63163.78,5815.787,c7bd2d62-1585-4e2c-8619-19a8ad42441b.extra_data.json,yfgkJHa6g4,800,com.sec.android.app.shealth,821243,28140000,c7bd2d62-1585-4e2c-8619-19a8ad42441b,1612656000000,
1683,1122561,,0,2020-11-14 03:00:00.991,2020-11-13 03:00:00.744,60,52693,30,1229.37,65.630005,15f82773-8b18-4334-a19c-1daf7514ec9b.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1122561,28440000,15f82773-8b18-4334-a19c-1daf7514ec9b,1605225600000,
907,604969,,0,2020-08-12 01:44:53.583,2020-08-11 03:00:01.666,60,43355,16,661.85,40.040005,5426a460-a85a-4502-be11-c85cca490d36.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,604969,33060000,5426a460-a85a-4502-be11-c85cca490d36,1597104000000,
3363,2231373,,0,2021-05-10 02:15:01.846,2021-05-09 03:00:01.676,60,51359,60,2614.0544,127.980644,21bda28c-55f2-47da-97f5-5c9e90a75057.extra_data.json,yfgkJHa6g4,17600,com.sec.android.app.shealth,2213773,9000000,21bda28c-55f2-47da-97f5-5c9e90a75057,1620518400000,
1991,1327730,,0,2020-11-15 03:00:00.974,2020-11-14 03:00:00.805,60,51359,36,1461.33,81.4,376b6713-3588-4f92-8da0-2af768478c23.extra_data.json,yfgkJHa6g4,400,com.sec.android.app.shealth,1327330,32580000,376b6713-3588-4f92-8da0-2af768478c23,1605312000000,
3511,2219416,,0,2020-06-10 02:51:43.427,2020-06-09 03:00:00.529,60,240000,60,2667.9797,146.47,b18db5fc-55f9-4f79-8557-69c58478e467.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,2219416,34500000,b18db5fc-55f9-4f79-8557-69c58478e467,1591660800000,
5062,2301202,,0,2021-02-09 01:59:50.171,2021-02-08 03:00:00.736,60,1218000,61,5595.0474,320.33337,80113565-de75-4df2-a547-30c495cfed6f.extra_data.json,yfgkJHa6g4,1049011,com.sec.android.app.shealth,1252191,26040000,80113565-de75-4df2-a547-30c495cfed6f,1612742400000,
775,516925,,0,2020-08-12 23:24:30.922,2020-08-12 03:00:01.582,60,32016,13,562.22003,34.370003,58d9be42-4219-4cb1-b181-faab900ae0e2.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,516925,34560000,58d9be42-4219-4cb1-b181-faab900ae0e2,1597190400000,
3038,2023409,,0,2020-06-11 02:24:01.689,2020-06-10 03:00:00.487,60,60000,55,2281.53,129.81003,3fac261f-9169-44fa-aa93-b8dc3701710d.extra_data.json,yfgkJHa6g4,4400,com.sec.android.app.shealth,2019009,32700000,3fac261f-9169-44fa-aa93-b8dc3701710d,1591747200000,
7215,4424671,,0,2020-03-12 02:29:05.531,2020-03-11 03:00:00.421,60,420000,121,5453.8096,298.67996,cfbfc432-2559-4c8a-b7d8-67586f4d4ebc.extra_data.json,yfgkJHa6g4,1600,com.sec.android.app.shealth,4423071,23580000,cfbfc432-2559-4c8a-b7d8-67586f4d4ebc,1583884800000,
5138,3690022,,2173000,2021-05-11 02:53:05.075,2021-05-10 03:00:02.072,60,2173000,101,16068.658,417.0315,61a161ed-481f-412d-ba21-204b9a7a0b2c.extra_data.json,yfgkJHa6g4,3200,com.sec.android.app.shealth,1513822,12180000,61a161ed-481f-412d-ba21-204b9a7a0b2c,1620604800000,
3119,2028833,,0,2020-11-16 00:33:50.263,2020-11-15 03:00:00.701,60,120000,55,2308.7502,128.03,cbd03be8-bb8e-4e92-bc95-7a27f1ebabb9.extra_data.json,yfgkJHa6g4,3855,com.sec.android.app.shealth,2024978,31620000,cbd03be8-bb8e-4e92-bc95-7a27f1ebabb9,1605398400000,
3865,3998212,,3082000,2021-02-26 10:24:04.854,2021-02-09 03:00:00.834,60,3082000,110,14832.375,370.63208,8d325f92-bcbb-44cf-a269-3d6823add8dc.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,916212,27720000,8d325f92-bcbb-44cf-a269-3d6823add8dc,1612828800000,
1238,825746,,0,2020-08-14 00:33:26.066,2020-08-13 03:00:00.897,60,49358,21,912.6,56.44001,319940a8-47c2-4340-bea5-01d4ab168ec4.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,825746,34500000,319940a8-47c2-4340-bea5-01d4ab168ec4,1597276800000,
2686,1762789,,0,2020-06-12 02:04:16.375,2020-06-11 03:00:01.685,60,120000,48,2121.44,113.14001,581c6e7b-0d39-483d-9db1-6d1cfc958814.extra_data.json,yfgkJHa6g4,5787,com.sec.android.app.shealth,1757002,32580000,581c6e7b-0d39-483d-9db1-6d1cfc958814,1591833600000,
6939,4180819,,0,2020-03-13 03:00:00.494,2020-03-12 03:00:00.968,60,480000,115,5118.229,306.17987,d5360812-8945-41d9-bd28-f13f2d72ecce.extra_data.json,yfgkJHa6g4,1600,com.sec.android.app.shealth,4179219,25020000,d5360812-8945-41d9-bd28-f13f2d72ecce,1583971200000,
7319,3839414,,324000,2021-05-12 03:02:02.279,2021-05-11 03:00:00.971,60,1365000,105,7662.5913,495.08325,2f8bbe5d-04e3-414f-8061-00fd3b3d939c.extra_data.json,yfgkJHa6g4,1405270,com.sec.android.app.shealth,2110144,19980000,2f8bbe5d-04e3-414f-8061-00fd3b3d939c,1620691200000,
5324,3454417,,721000,2021-02-11 02:22:03.659,2021-02-10 03:00:00.774,60,721000,95,6813.9014,239.8625,3416d466-0b4d-426f-b75f-794cf4eb8556.extra_data.json,yfgkJHa6g4,1200,com.sec.android.app.shealth,2732217,26760000,3416d466-0b4d-426f-b75f-794cf4eb8556,1612915200000,
1214,807602,,0,2020-11-17 01:33:35.506,2020-11-16 03:00:00.660,60,51224,21,881.08984,51.640003,d8754314-747d-49c8-8bac-c57f2b31d8fd.extra_data.json,yfgkJHa6g4,3200,com.sec.android.app.shealth,804402,32700000,d8754314-747d-49c8-8bac-c57f2b31d8fd,1605484800000,
8290,5094519,,0,2020-03-14 01:43:40.039,2020-03-13 03:00:00.298,60,420000,140,6169.8,360.9499,c84a6bd3-f948-4e56-8438-469b14275014.extra_data.json,yfgkJHa6g4,42473,com.sec.android.app.shealth,5052046,23280000,c84a6bd3-f948-4e56-8438-469b14275014,1584057600000,
4743,6139890,,5104000,2021-02-12 02:58:04.830,2021-02-11 03:00:01.044,60,2776000,170,14193.132,615.4774,fd418257-842b-426e-b58f-359fa78a2744.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1035890,27120000,fd418257-842b-426e-b58f-359fa78a2744,1613001600000,
1120,747040,,0,2020-08-15 00:08:52.304,2020-08-14 03:00:00.523,60,38019,20,821.9001,47.959995,d80084f1-35e8-4c26-aa20-a245082a3b65.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,747040,31860000,d80084f1-35e8-4c26-aa20-a245082a3b65,1597363200000,
2270,1514090,,0,2020-11-18 02:30:55.751,2020-11-17 03:00:01.709,60,45356,41,1673.5599,89.33,0a65a123-570e-4655-b9d9-2da3efb8d412.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1514090,30300000,0a65a123-570e-4655-b9d9-2da3efb8d412,1605571200000,
4382,4897609,,3226000,2021-02-13 02:53:04.477,2021-02-12 03:00:00.899,60,1537000,133,1994.3414,321.92435,aa006e54-f84c-4674-8087-940465a238fa.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1671609,27300000,aa006e54-f84c-4674-8087-940465a238fa,1613088000000,
4718,3048025,,0,2020-06-13 02:33:37.895,2020-06-12 03:00:01.550,60,180000,83,3807.3994,212.10995,d428e642-b55d-4262-a155-3d74104d2f94.extra_data.json,yfgkJHa6g4,84244,com.sec.android.app.shealth,2963781,30420000,d428e642-b55d-4262-a155-3d74104d2f94,1591920000000,
1882,1255294,,0,2020-08-16 02:12:27.956,2020-08-15 03:00:01.600,60,48024,33,1413.25,82.12001,37953c9d-2576-46f4-a2e7-e5c05e27f731.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1255294,33120000,37953c9d-2576-46f4-a2e7-e5c05e27f731,1597449600000,
1770,1175889,,0,2021-05-13 01:24:05.583,2021-05-12 03:00:00.918,60,60000,31,1332.0057,67.025894,d4beed7f-62cd-49b2-ba74-3b25b57f31ca.extra_data.json,yfgkJHa6g4,4000,com.sec.android.app.shealth,1171889,17640000,d4beed7f-62cd-49b2-ba74-3b25b57f31ca,1620777600000,
1283,852824,,0,2020-11-19 02:32:02.001,2020-11-18 03:00:00.866,60,42688,23,952.73,52.620014,9027bd70-bd42-4ba5-bb59-1670b3e6aa02.extra_data.json,yfgkJHa6g4,4400,com.sec.android.app.shealth,848424,30180000,9027bd70-bd42-4ba5-bb59-1670b3e6aa02,1605657600000,
10156,7435361,,3249000,2021-02-14 01:31:02.662,2021-02-13 03:00:02.551,60,2148000,205,9491.186,794.6704,c8f402ef-8b77-4384-9b12-aae26ddb5519.extra_data.json,yfgkJHa6g4,1937679,com.sec.android.app.shealth,2248682,23820000,c8f402ef-8b77-4384-9b12-aae26ddb5519,1613174400000,
4190,2622380,,0,2020-06-14 00:15:01.610,2020-06-13 03:00:00.425,60,845506,71,3405.299,183.07579,a1fde20f-c179-4639-b9b5-30d0c9a0a369.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,2622380,30060000,a1fde20f-c179-4639-b9b5-30d0c9a0a369,1592006400000,
1444,963148,,0,2020-08-17 02:55:19.605,2020-08-16 03:00:00.326,60,36018,26,1066.03,63.13001,f6a23bf1-8ac9-42a3-b869-cd47aa93a7e2.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,963148,33480000,f6a23bf1-8ac9-42a3-b869-cd47aa93a7e2,1597536000000,
5967,3645841,,0,2020-03-15 03:00:00.890,2020-03-14 03:00:01.746,60,480000,100,4550.469,252.01001,d724eb82-eccd-4993-b0c9-3135c2d60bc2.extra_data.json,yfgkJHa6g4,2800,com.sec.android.app.shealth,3643041,40740000,d724eb82-eccd-4993-b0c9-3135c2d60bc2,1584144000000,
1207,804001,,0,2020-11-20 03:00:00.911,2020-11-19 03:00:00.668,60,28014,21,889.58997,49.739998,4183945a-10c5-413f-90d1-1412956b5e22.extra_data.json,yfgkJHa6g4,1600,com.sec.android.app.shealth,802401,29580000,4183945a-10c5-413f-90d1-1412956b5e22,1605744000000,
2862,1888929,,0,2021-05-14 01:55:00.869,2021-05-13 03:00:01.431,60,44689,50,2184.0115,110.37068,dbde337b-8d16-48dc-a82d-f7b120d27570.extra_data.json,yfgkJHa6g4,30000,com.sec.android.app.shealth,1858929,13260000,dbde337b-8d16-48dc-a82d-f7b120d27570,1620864000000,
2906,6516311,,4774000,2021-02-15 02:51:02.824,2021-02-14 03:00:01.322,60,4774000,180,2168.3647,422.89508,91a826c2-0442-4363-ac0d-bac391b32283.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1742311,24660000,91a826c2-0442-4363-ac0d-bac391b32283,1613260800000,
3422,2280843,,0,2020-08-18 02:59:49.012,2020-08-17 03:00:01.581,60,60000,63,2592.0098,147.19998,140e870e-5735-4631-9c7f-7b8bde42332e.extra_data.json,yfgkJHa6g4,400,com.sec.android.app.shealth,2280443,33360000,140e870e-5735-4631-9c7f-7b8bde42332e,1597622400000,
3215,2052519,,0,2020-06-15 01:54:19.357,2020-06-14 03:00:00.575,60,300000,55,2560.64,136.83003,a5deb7a6-cf6a-4275-abb1-ee03b6d3c982.extra_data.json,yfgkJHa6g4,18876,com.sec.android.app.shealth,2033643,33060000,a5deb7a6-cf6a-4275-abb1-ee03b6d3c982,1592092800000,
10184,11092523,,9367000,2021-02-16 03:24:49.405,2021-02-15 03:00:01.748,60,6293000,306,23788.523,1674.3872,42b95842-9ae2-4e59-90d7-ed89ac53ff32.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1725523,30120000,42b95842-9ae2-4e59-90d7-ed89ac53ff32,1613347200000,
7100,4681062,,0,2020-03-16 02:16:12.993,2020-03-15 03:00:00.595,60,120000,128,5347.9893,304.52997,1cccd434-83eb-472a-b57a-b73ac1610353.extra_data.json,yfgkJHa6g4,1600,com.sec.android.app.shealth,4679462,32880000,1cccd434-83eb-472a-b57a-b73ac1610353,1584230400000,
3752,2487953,,0,2020-11-21 02:24:49.411,2020-11-20 03:00:00.627,60,120000,68,2699.1794,154.9899,ad6dc128-e82c-466d-9aac-c712995fc107.extra_data.json,yfgkJHa6g4,800,com.sec.android.app.shealth,2487153,28020000,ad6dc128-e82c-466d-9aac-c712995fc107,1605830400000,
1588,1059196,,0,2020-06-16 02:02:34.646,2020-06-15 03:00:00.734,60,51359,28,1169.0199,68.07,dd24ab58-606e-450a-92cb-5f439a184094.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1059196,32580000,dd24ab58-606e-450a-92cb-5f439a184094,1592179200000,
2419,1613473,,0,2020-08-19 02:47:05.113,2020-08-18 03:00:00.338,60,50692,43,1821.7301,105.38002,c24e7116-365f-4127-a3e8-8c89cef1682e.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,1613473,29100000,c24e7116-365f-4127-a3e8-8c89cef1682e,1597708800000,
4471,3804032,,2190000,2021-05-15 02:02:04.576,2021-05-14 03:00:01.864,60,1210000,103,10464.374,352.65683,9894b430-1641-4ac5-887d-685812c30687.extra_data.json,yfgkJHa6g4,10299,com.sec.android.app.shealth,1603733,30060000,9894b430-1641-4ac5-887d-685812c30687,1620950400000,
1328,858203,,0,2021-02-17 01:46:36.093,2021-02-16 03:00:00.618,60,240000,23,1031.0979,47.766518,6eed36f7-e712-44b8-a07b-7f32e7f041d7.extra_data.json,yfgkJHa6g4,5200,com.sec.android.app.shealth,853003,27900000,6eed36f7-e712-44b8-a07b-7f32e7f041d7,1613433600000,
1195,783695,,0,2020-11-22 03:00:01.058,2020-11-21 03:00:00.573,60,60000,21,851.4199,48.170002,777df8d3-a640-40df-8afd-98beb23a56f5.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,783695,31500000,777df8d3-a640-40df-8afd-98beb23a56f5,1605916800000,
2202,1446026,,0,2020-06-17 02:53:43.981,2020-06-16 03:00:00.758,60,60000,38,1672.9302,97.090004,f8b5fc8b-e614-4d3d-be2a-fe3e5c6f8e37.extra_data.json,yfgkJHa6g4,14489,com.sec.android.app.shealth,1431537,32220000,f8b5fc8b-e614-4d3d-be2a-fe3e5c6f8e37,1592265600000,
8834,4468224,,301000,2021-05-16 02:56:02.693,2021-05-15 03:00:01.844,60,2388000,123,9355.43,601.2673,7c01df8a-89dd-418d-8129-64228974822c.extra_data.json,yfgkJHa6g4,2049372,com.sec.android.app.shealth,2117852,10020000,7c01df8a-89dd-418d-8129-64228974822c,1621036800000,
2176,1433054,,0,2020-08-20 02:46:32.906,2020-08-19 03:00:00.542,60,60000,38,1653.11,93.79,0b0190d2-01ac-4e88-8729-3ca1244fae01.extra_data.json,yfgkJHa6g4,4400,com.sec.android.app.shealth,1428654,34680000,0b0190d2-01ac-4e88-8729-3ca1244fae01,1597795200000,
7233,5166158,,2070000,2021-02-18 02:06:01.828,2021-02-17 03:00:02.141,60,2112000,143,7627.8687,617.3962,be10c5f4-4650-4067-8c98-f167166c49ec.extra_data.json,yfgkJHa6g4,1835096,com.sec.android.app.shealth,1261062,24600000,be10c5f4-4650-4067-8c98-f167166c49ec,1613520000000,
