com.samsung.shealth.tracker.pedometer_event,6233003,1
start_time,update_time,create_time,type,time_offset,deviceuuid,pkg_name,healthy_step,end_time,datauuid
2022-08-10 22:03:29.000,2022-08-10 22:20:10.000,2022-08-10 22:20:10.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1308,2022-08-10 22:20:10.000,88a3404a-f3e7-98ca-e037-7e6a84edbb4c,
2021-11-10 12:43:58.000,2021-11-10 12:58:27.000,2021-11-10 12:58:27.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1190,2021-11-10 12:58:27.000,3ccc2fef-9c23-d383-dcb8-b149d434332e,
2021-03-18 20:02:18.000,2021-03-18 20:30:29.000,2021-03-18 20:30:29.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2759,2021-03-18 20:30:29.000,aa1d91a8-1584-0e8f-954c-2fba2ea5e99e,
2022-05-31 20:47:25.000,2022-05-31 20:59:28.000,2022-05-31 20:59:28.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,958,2022-05-31 20:59:28.000,253cbd6a-880e-d819-bdf4-f8487cee3ae2,
2021-01-04 19:19:00.000,2021-01-04 19:30:03.000,2021-01-04 19:30:03.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1022,2021-01-04 19:30:03.000,30a4d27f-ca59-35ca-983f-d68f682a2d6f,
2021-08-29 23:26:08.000,2021-08-29 23:46:33.000,2021-08-29 23:46:33.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2023,2021-08-29 23:46:33.000,30a96750-a48e-17af-f58a-f025c179db58,
2022-04-06 21:53:31.000,2022-04-06 22:06:44.000,2022-04-06 22:06:44.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1168,2022-04-06 22:06:44.000,ee9bd449-7e7b-61b8-46b0-f066c13fa430,
2019-12-30 20:06:11.284,2019-12-30 20:29:42.635,2019-12-30 20:16:12.557,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2316,2019-12-30 20:29:41.368,e561dbd3-ddce-46c9-8bc9-5df5d8efd9ac,
2022-08-05 15:39:22.000,2022-08-05 15:51:31.000,2022-08-05 15:51:31.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1145,2022-08-05 15:51:31.000,f083b2f3-b6db-718a-cac0-74197369aa01,
2020-01-06 12:46:32.369,2020-01-06 12:59:54.124,2020-01-06 12:56:33.148,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1303,2020-01-06 12:59:52.661,4c6aa47a-0572-4454-895d-7aa55f552464,
2022-06-11 15:47:08.000,2022-06-11 16:00:08.000,2022-06-11 16:00:08.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1225,2022-06-11 16:00:08.000,a46c39ba-7ab4-4667-aa2a-d7f9b985a090,
2019-10-11 23:08:32.069,2019-10-11 23:26:45.104,2019-10-11 23:18:35.653,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1850,2019-10-11 23:26:43.144,ce4bcc9d-2beb-4aa9-907b-aab5e7f46250,
2022-10-18 22:08:21.000,2022-10-18 22:21:58.000,2022-10-18 22:21:58.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1135,2022-10-18 22:21:58.000,e9d311ce-181e-a9c3-7725-2c4ecfe886af,
2020-02-23 10:23:56.147,2020-02-23 10:24:11.548,2020-02-23 10:24:11.548,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,9,2020-02-23 10:24:06.169,010bf868-a210-42f6-a45a-b1bda5bab690,
2020-02-21 13:40:00.618,2020-02-21 13:51:26.102,2020-02-21 13:50:03.118,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,991,2020-02-21 13:51:00.647,39f93999-ae41-45af-85a4-36b497d61251,
2022-06-30 15:30:33.000,2022-06-30 15:44:34.000,2022-06-30 15:44:34.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1228,2022-06-30 15:44:34.000,460361ad-088d-e789-5298-dda71e5efd57,
2022-09-27 22:18:28.000,2022-09-27 22:30:14.000,2022-09-27 22:30:14.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,978,2022-09-27 22:30:14.000,756bc707-a71a-5708-f775-aae106b15ff7,
2022-08-31 23:14:39.000,2022-08-31 23:31:56.000,2022-08-31 23:31:56.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1199,2022-08-31 23:31:56.000,989ac35b-9a9d-b4f9-f196-a2bd1e403380,
2022-03-09 19:08:40.000,2022-03-09 19:21:12.000,2022-03-09 19:21:12.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1092,2022-03-09 19:21:12.000,ceeb4a1b-1b16-01a9-9ac4-be489ae7415b,
2020-02-27 12:22:13.182,2020-02-27 12:33:48.991,2020-02-27 12:32:14.379,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1508,2020-02-27 12:33:46.764,4a93ce99-b697-4c2c-aa4a-0bd50486f3fb,
2019-09-06 14:54:42.488,2019-09-06 15:07:29.456,2019-09-06 15:04:46.125,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1137,2019-09-06 15:07:05.169,ecd204a3-229d-4cf4-8420-787102131fd4,
2022-05-30 23:04:05.000,2022-05-30 23:20:57.000,2022-05-30 23:20:57.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1069,2022-05-30 23:20:57.000,23f9d8cd-5486-c23b-0f94-f8f79d7a023c,
2020-02-28 18:26:47.204,2020-02-28 18:37:30.823,2020-02-28 18:36:49.552,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1177,2020-02-28 18:37:28.073,3c7f20ef-6997-4f24-ad7a-343772e7503d,
2022-08-30 22:09:56.000,2022-08-30 22:32:23.000,2022-08-30 22:32:23.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2055,2022-08-30 22:32:23.000,3edb2ed8-ea1b-5db1-088a-bdbbf3c1d90c,
2022-03-29 21:20:29.000,2022-03-29 21:33:46.000,2022-03-29 21:33:46.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1095,2022-03-29 21:33:46.000,029153d3-7a80-8eb1-d3eb-bc154c5c00bd,
2021-09-13 21:03:46.000,2021-09-13 21:20:51.000,2021-09-13 21:20:51.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1287,2021-09-13 21:20:51.000,0e0b0612-7e8b-9d20-e3c2-814150924318,
2019-09-05 15:18:03.690,2019-09-05 15:30:44.672,2019-09-05 15:28:07.955,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1103,2019-09-05 15:30:42.073,c74de6d9-6e0f-41cb-af6a-2aae087b8dcb,
2019-09-02 16:29:48.020,2019-09-02 16:41:10.032,2019-09-02 16:39:49.474,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1068,2019-09-02 16:40:48.053,b1d4424a-fe99-402c-a69a-574d0210685c,
2021-01-08 12:44:07.954,2021-01-08 13:04:38.942,2021-01-08 12:54:08.885,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2962,2021-01-08 13:04:29.104,ba452412-a3d9-4cc0-a2ee-90ca89f78b76,
2019-09-30 14:54:46.502,2019-09-30 15:06:44.129,2019-09-30 15:04:49.228,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1125,2019-09-30 15:05:46.607,dce8f11c-327f-4f37-a7f7-1020ba3e8643,
2019-10-22 16:38:26.278,2019-10-22 16:51:23.192,2019-10-22 16:48:45.570,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1188,2019-10-22 16:51:06.610,a96f8859-8f3d-4f6b-93e9-7ec3f95844eb,
2021-11-21 22:47:12.000,2021-11-21 22:59:43.000,2021-11-21 22:59:43.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,939,2021-11-21 22:59:43.000,dd390fd7-96f7-b4ad-f7f3-44239d7f740d,
2019-12-02 15:36:30.488,2019-12-02 15:48:08.540,2019-12-02 15:46:31.785,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1212,2019-12-02 15:48:06.292,61fd937b-7f4c-4055-9066-ea246a569fb2,
2021-01-28 15:23:35.000,2021-01-28 15:35:29.000,2021-01-28 15:35:29.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1021,2021-01-28 15:35:29.000,706b5bb7-b4a6-0ca1-2d8d-7482449e94dd,
2022-08-04 11:23:35.000,2022-08-04 11:40:12.000,2022-08-04 11:40:12.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1630,2022-08-04 11:40:12.000,bac57d7b-7b82-d943-f84f-99a4545d29e1,
2022-11-11 22:09:13.000,2022-11-11 22:46:24.000,2022-11-11 22:46:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,3643,2022-11-11 22:46:24.000,8a14c79b-e741-93e4-804c-dd82c89e29b8,
2021-09-03 20:15:41.000,2021-09-03 20:27:17.000,2021-09-03 20:27:17.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1099,2021-09-03 20:27:17.000,bea50d1b-7db4-a73f-0c98-a43f09f21f98,
2019-09-06 15:07:22.850,2019-09-06 15:10:07.118,2019-09-06 15:10:07.119,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,34,2019-09-06 15:09:22.878,1f777b7e-9a21-4920-bf2a-b80e386d0565,
2020-12-24 13:30:48.196,2020-12-24 13:31:23.704,2020-12-24 13:31:03.546,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,38,2020-12-24 13:31:18.299,b0041d70-137d-4159-be81-0ecf8a346a2a,
2022-10-18 23:58:05.000,2022-10-19 00:12:43.000,2022-10-19 00:12:43.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1152,2022-10-19 00:12:43.000,5bee6d15-2128-c937-c776-b9533121b338,
